# File: A_InputTaxesSubsidies.csv,,,,,,,,,,,,,
# Title: Taxes/Subsidies for Specific Technologies,,,,,,,,,,,,,
# Units: 1975$/GJ or 1975$/kg,,,,,,,,,,,,,
# Comments: Positive for tax, negative for subsidy,,,,,,,,,,,,
# Column types: ccccccnnnnnnnn,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,
xml,region,supplysector,subsector,stub.technology,minicam.non.energy.input,2020,2025,2030,2035,2040,2045,2050,2100
low_carbon_steel_subsidies_OECD,Canada,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Canada,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Canada,AEL_EAF,AEL_EAF,AEL_EAF,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Canada,MOE,MOE,MOE,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Canada,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Canada,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Canada,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Canada,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,BF_BOF_CCS_86%,BF_BOF_CCS_86%,BF_BOF_CCS_86%,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,BF_BOF_BECCSmin,BF_BOF_BECCSmin,BF_BOF_BECCSmin,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,BF_BOF_BECCSmax,BF_BOF_BECCSmax,BF_BOF_BECCSmax,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,SR_BOF_CCS,SR_BOF_CCS,SR_BOF_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,DRI_EAF_BECCS,DRI_EAF_BECCS,DRI_EAF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,DRI_EAF_H2,DRI_EAF_H2,DRI_EAF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,AEL_EAF,AEL_EAF,AEL_EAF,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,MOE,MOE,MOE,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-12,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,BF_BOF_CCS_86%,BF_BOF_CCS_86%,BF_BOF_CCS_86%,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,BF_BOF_BECCSmin,BF_BOF_BECCSmin,BF_BOF_BECCSmin,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,BF_BOF_BECCSmax,BF_BOF_BECCSmax,BF_BOF_BECCSmax,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,SR_BOF_CCS,SR_BOF_CCS,SR_BOF_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,DRI_EAF_BECCS,DRI_EAF_BECCS,DRI_EAF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,DRI_EAF_H2,DRI_EAF_H2,DRI_EAF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,AEL_EAF,AEL_EAF,AEL_EAF,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,MOE,MOE,MOE,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,EU-15,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,BF_BOF_CCS_86%,BF_BOF_CCS_86%,BF_BOF_CCS_86%,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,BF_BOF_BECCSmin,BF_BOF_BECCSmin,BF_BOF_BECCSmin,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,BF_BOF_BECCSmax,BF_BOF_BECCSmax,BF_BOF_BECCSmax,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,SR_BOF_CCS,SR_BOF_CCS,SR_BOF_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,DRI_EAF_BECCS,DRI_EAF_BECCS,DRI_EAF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,DRI_EAF_H2,DRI_EAF_H2,DRI_EAF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,AEL_EAF,AEL_EAF,AEL_EAF,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,MOE,MOE,MOE,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Europe_Non_EU,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,BF_BOF_CCS_86%,BF_BOF_CCS_86%,BF_BOF_CCS_86%,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,BF_BOF_BECCSmin,BF_BOF_BECCSmin,BF_BOF_BECCSmin,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,BF_BOF_BECCSmax,BF_BOF_BECCSmax,BF_BOF_BECCSmax,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,SR_BOF_CCS,SR_BOF_CCS,SR_BOF_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,DRI_EAF_BECCS,DRI_EAF_BECCS,DRI_EAF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,DRI_EAF_H2,DRI_EAF_H2,DRI_EAF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,AEL_EAF,AEL_EAF,AEL_EAF,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,MOE,MOE,MOE,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,European Free Trade Association,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,BF_BOF_CCS_86%,BF_BOF_CCS_86%,BF_BOF_CCS_86%,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,BF_BOF_BECCSmin,BF_BOF_BECCSmin,BF_BOF_BECCSmin,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,BF_BOF_BECCSmax,BF_BOF_BECCSmax,BF_BOF_BECCSmax,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,SR_BOF_CCS,SR_BOF_CCS,SR_BOF_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,DRI_EAF_BECCS,DRI_EAF_BECCS,DRI_EAF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,DRI_EAF_H2,DRI_EAF_H2,DRI_EAF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,AEL_EAF,AEL_EAF,AEL_EAF,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,MOE,MOE,MOE,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Japan,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,BF_BOF_CCS_86%,BF_BOF_CCS_86%,BF_BOF_CCS_86%,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,BF_BOF_BECCSmin,BF_BOF_BECCSmin,BF_BOF_BECCSmin,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,BF_BOF_BECCSmax,BF_BOF_BECCSmax,BF_BOF_BECCSmax,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,SR_BOF_CCS,SR_BOF_CCS,SR_BOF_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,DRI_EAF_BECCS,DRI_EAF_BECCS,DRI_EAF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,DRI_EAF_H2,DRI_EAF_H2,DRI_EAF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,AEL_EAF,AEL_EAF,AEL_EAF,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,MOE,MOE,MOE,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,EAF_scrap_fossil_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,EAF_scrap_bio_NG_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,EAF_scrap_fossil_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,Mexico,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,EAF_scrap_bio_elec_finish,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,BF_BOF_CCS_86%,BF_BOF_CCS_86%,BF_BOF_CCS_86%,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,BF_BOF_BECCSmin,BF_BOF_BECCSmin,BF_BOF_BECCSmin,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,BF_BOF_BECCSmax,BF_BOF_BECCSmax,BF_BOF_BECCSmax,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,SR_BOF_CCS,SR_BOF_CCS,SR_BOF_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,DRI_EAF_NG_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,DRI_EAF_coal_CCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,DRI_EAF_BECCS,DRI_EAF_BECCS,DRI_EAF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,DRI_EAF_H2,DRI_EAF_H2,DRI_EAF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,DRI_SAF_BOF_H2,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,DRI_SAF_BOF_BECCS,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
low_carbon_steel_subsidies_OECD,South Korea,AEL_EAF,AEL_EAF,AEL_EAF,green_steel_subsidy,,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,-0.02465538,
